run_name,fit_days,calibration_days,test_days,step_days,horizon,transaction_loss_pct,trading_days_per_year,p_win_threshold,holdout_days,live_model,live_decision_mode,strategy,Annualized Return,Annualized Vol,Sharpe,Cumulative Return,plot_path,output_dir
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,threshold_top1,rf_corr_regime Threshold Top-1,0.18293030533064814,0.08139523576774838,2.2474325874872827,0.03952928562057467,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,threshold_top1,rf_corr_regime Threshold Top-3,0.04716472738511235,0.05299008455474895,0.8900670338878609,0.010692044694725844,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,threshold_top1,rf_corr_regime Top-1,0.18942686584111557,0.08149411544655773,2.3244238532208876,0.04084397636814763,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,threshold_top1,rf_corr_regime Top-3,0.07011448741589765,0.05494376795667093,1.2761135616179522,0.015761141626792652,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,threshold_top1,rf_corr_regime Top-Decile,0.07011448741589765,0.05494376795667093,1.2761135616179522,0.015761141626792652,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,threshold_top1,Equal-weight,0.013631998685172952,0.03505721458979544,0.3888500225896725,0.003129483302405145,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,top1,rf_corr_regime Threshold,-0.00383133439135952,0.03829295138121415,-0.10005325401058288,-0.0008854599227693383,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,top1,rf_corr_regime Threshold Top-1,0.18293030533064814,0.08139523576774838,2.2474325874872827,0.03952928562057467,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,top1,rf_corr_regime Threshold Top-3,0.04716472738511235,0.05299008455474895,0.8900670338878609,0.010692044694725844,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,top1,rf_corr_regime Top-1,0.18942686584111557,0.08149411544655773,2.3244238532208876,0.04084397636814763,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,top1,rf_corr_regime Top-3,0.07011448741589765,0.05494376795667093,1.2761135616179522,0.015761141626792652,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,top1,rf_corr_regime Top-Decile,0.07011448741589765,0.05494376795667093,1.2761135616179522,0.015761141626792652,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1,480,120,30,30,3,0.025,260,0.5,60,rf_corr_regime,top1,Equal-weight,0.013631998685172952,0.03505721458979544,0.3888500225896725,0.003129483302405145,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_liverf_corr_regime_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg,threshold_top1,logreg Threshold,-0.05919295326703877,0.04352628929077123,-1.3599356671920413,-0.013982222882780726,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg,threshold_top1,logreg Threshold Top-1,0.11368931749849454,0.05670443165687778,2.0049458953479338,0.02516012355576036,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg,threshold_top1,logreg Threshold Top-3,-0.019286365919420456,0.04915162609168784,-0.3923851040745532,-0.00448409497149016,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg,threshold_top1,logreg Top-1,0.11368931749849454,0.05670443165687778,2.0049458953479338,0.02516012355576036,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg,threshold_top1,logreg Top-3,0.000927753247800478,0.04789941767169361,0.019368779264904053,0.00021402054930397263,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg,threshold_top1,logreg Top-Decile,0.000927753247800478,0.04789941767169361,0.019368779264904053,0.00021402054930397263,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg,threshold_top1,Equal-weight,0.013631998685172952,0.03505721458979544,0.3888500225896725,0.003129483302405145,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg,top1,logreg Threshold,-0.05919295326703877,0.04352628929077123,-1.3599356671920413,-0.013982222882780726,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg,top1,logreg Threshold Top-1,0.11368931749849454,0.05670443165687778,2.0049458953479338,0.02516012355576036,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg,top1,logreg Threshold Top-3,-0.019286365919420456,0.04915162609168784,-0.3923851040745532,-0.00448409497149016,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg,top1,logreg Top-1,0.11368931749849454,0.05670443165687778,2.0049458953479338,0.02516012355576036,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg,top1,logreg Top-3,0.000927753247800478,0.04789941767169361,0.019368779264904053,0.00021402054930397263,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg,top1,logreg Top-Decile,0.000927753247800478,0.04789941767169361,0.019368779264904053,0.00021402054930397263,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg,top1,Equal-weight,0.013631998685172952,0.03505721458979544,0.3888500225896725,0.003129483302405145,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,threshold_top1,logreg_returns_momentum Threshold,0.050805096811903594,0.04698889624517559,1.0812149437776977,0.011501787909676375,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,threshold_top1,logreg_returns_momentum Threshold Top-1,0.14585582378973205,0.09360146833442654,1.558264270690788,0.03191845416342409,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,threshold_top1,logreg_returns_momentum Threshold Top-3,0.09861116609188136,0.0664536515951584,1.4839089158354972,0.02194033457124167,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,threshold_top1,logreg_returns_momentum Top-1,0.14585582378973205,0.09360146833442654,1.558264270690788,0.03191845416342409,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,threshold_top1,logreg_returns_momentum Top-3,0.09861116609188136,0.0664536515951584,1.4839089158354972,0.02194033457124167,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,threshold_top1,logreg_returns_momentum Top-Decile,0.09861116609188136,0.0664536515951584,1.4839089158354972,0.02194033457124167,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,threshold_top1,Equal-weight,0.013631998685172952,0.03505721458979544,0.3888500225896725,0.003129483302405145,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,top1,logreg_returns_momentum Threshold,0.050805096811903594,0.04698889624517559,1.0812149437776977,0.011501787909676375,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,top1,logreg_returns_momentum Threshold Top-1,0.14585582378973205,0.09360146833442654,1.558264270690788,0.03191845416342409,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,top1,logreg_returns_momentum Threshold Top-3,0.09861116609188136,0.0664536515951584,1.4839089158354972,0.02194033457124167,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,top1,logreg_returns_momentum Top-1,0.14585582378973205,0.09360146833442654,1.558264270690788,0.03191845416342409,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,top1,logreg_returns_momentum Top-3,0.09861116609188136,0.0664536515951584,1.4839089158354972,0.02194033457124167,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,top1,logreg_returns_momentum Top-Decile,0.09861116609188136,0.0664536515951584,1.4839089158354972,0.02194033457124167,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1,480,120,30,30,3,0.025,260,0.5,60,logreg_returns_momentum,top1,Equal-weight,0.013631998685172952,0.03505721458979544,0.3888500225896725,0.003129483302405145,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_returns_momentum_modetop1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_corr_regime,threshold_top1,logreg_corr_regime Threshold,-0.08039321790625464,0.04907937200107555,-1.6380245840246868,-0.01915473532341494,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_corr_regime,threshold_top1,logreg_corr_regime Threshold Top-1,0.04799590909342144,0.05137579579926398,0.9342124700306644,0.010877118595850721,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_corr_regime,threshold_top1,logreg_corr_regime Threshold Top-3,-0.13961263754445574,0.05294095766952999,-2.637138497115049,-0.03410617443600328,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_corr_regime,threshold_top1,logreg_corr_regime Top-1,0.04799590909342144,0.05137579579926398,0.9342124700306644,0.010877118595850721,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1
fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1,480,120,30,30,3,0.025,260,0.5,60,logreg_corr_regime,threshold_top1,logreg_corr_regime Top-3,-0.08734089716302751,0.04762570534716487,-1.8339024383231914,-0.020869805014173792,experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1\pnl_curves.png,C:\Users\tbill\Documents\ml_engine\experiment_results\fit480_cal120_test30_step30_h3_cost0.025_tdpy260_pwin0.5_holdout60_livelogreg_corr_regime_modethreshold_top1
